code,pubDate,statDate,YOYEquity,YOYAsset,YOYNI,YOYEPSBasic,YOYPNI
sz.002165,2020-10-30,2020-09-30,0.046359,0.071130,0.089740,0.090909,0.105381
sz.002166,2020-10-28,2020-09-30,0.026485,0.032702,-0.126605,-0.200000,-0.127962
sz.002167,2020-10-27,2020-09-30,-0.234910,0.000103,-6.202065,-8.000000,-6.758171
sz.002168,2020-10-30,2020-09-30,-0.030283,-0.164840,-0.672730,-0.750000,-0.736573
sz.002169,2020-10-29,2020-09-30,0.030041,0.005445,-0.510705,-0.320285,-0.311736
sz.002170,2020-10-31,2020-09-30,0.031524,0.079491,1.682373,1.342593,1.348128
sz.002171,2020-10-28,2020-09-30,0.020086,0.347585,-0.405581,-0.480836,-0.443748
sz.002172,2020-10-24,2020-09-30,-0.218320,-0.072638,0.504714,0.315789,0.301159
sz.002173,2020-10-31,2020-09-30,-0.319402,-0.280496,0.185748,0.153846,0.186466
sz.002174,2020-10-30,2020-09-30,0.052883,-0.028439,-0.203592,-0.222222,-0.205611
sz.002175,2020-10-31,2020-09-30,-6.000829,-0.374576,-6.048607,-6.531303,-6.533437
sz.002176,2020-10-24,2020-09-30,-0.551491,-0.410679,2.678264,2.289474,2.299881
sz.002177,2020-10-23,2020-09-30,0.036575,0.007148,0.121869,0.122013,0.121869
sz.002178,2020-10-29,2020-09-30,0.031808,0.013919,0.194930,0.000000,0.204460
sz.002179,2020-10-30,2020-09-30,0.271441,0.190830,0.305967,0.266750,0.322453
sz.002180,2020-10-30,2020-09-30,0.122358,-0.035169,-0.441373,-0.413171,-0.410117
sz.002181,2020-10-27,2020-09-30,0.030896,0.040168,1.294955,1.290788,1.289999
sz.002182,2020-10-23,2020-09-30,0.205109,0.104081,-0.669258,-0.668665,-0.668630
sz.002183,2020-10-30,2020-09-30,-0.012886,-0.027465,-0.405356,0.333333,0.143808
sz.002184,2020-10-31,2020-09-30,0.119583,0.109336,3.032010,3.997067,3.974440
sz.002185,2020-10-28,2020-09-30,0.062810,0.092931,1.719134,1.394428,1.669342
sz.002186,2020-10-27,2020-09-30,-0.146413,-0.088720,-5.305926,-4.844575,-4.843989
sz.002187,2020-10-31,2020-09-30,-0.032340,0.005478,-0.937875,-0.934783,-0.931965
sz.002188,2020-10-29,2020-09-30,0.997507,-0.412470,0.935891,0.916667,0.935891
sz.002189,2020-10-29,2020-09-30,0.068449,0.143080,0.007286,0.066667,0.070522
sz.002190,2020-10-30,2020-09-30,0.037769,0.081571,-0.969398,-0.981947,-0.981954
sz.002191,2020-10-24,2020-09-30,0.086337,0.084260,-0.073531,-0.021739,-0.016880
sz.002192,2020-10-27,2020-09-30,-0.231564,-0.148205,1.025386,1.082806,1.082604
sz.002193,2020-10-29,2020-09-30,0.004542,0.035105,-0.758379,-0.703704,-0.708923
sz.002194,2020-10-29,2020-09-30,0.194453,0.138260,0.348450,0.346811,0.348450
sz.002195,2020-10-26,2020-09-30,0.035586,-0.021400,-0.613034,-0.581974,-0.578807
sz.002196,2020-10-27,2020-09-30,-0.031550,-0.025749,-4.546522,-4.409836,-4.482527
sz.002197,2020-10-24,2020-09-30,0.005786,0.174031,-0.259092,-0.250000,-0.270240
sz.002198,2020-10-24,2020-09-30,-0.177599,-0.137403,-1.012221,-1.012255,-1.012221
sz.002199,2020-10-27,2020-09-30,0.002633,0.028641,-0.745713,-0.746367,-0.745713
sz.002200,2020-10-28,2020-09-30,-0.527895,-0.060482,-3.253873,-4.906640,-4.907255
sz.002201,2020-10-24,2020-09-30,0.053446,0.122402,1.166489,1.162338,1.166489
sz.002202,2020-10-29,2020-09-30,0.112910,0.057964,0.302653,0.267708,0.300665
sz.002203,2020-10-31,2020-09-30,0.144464,0.129197,-0.332415,-0.326473,-0.339274
sz.002204,2020-10-29,2020-09-30,-0.000783,0.061929,0.827093,0.590551,0.593601
sz.002205,2020-10-27,2020-09-30,-0.126875,0.063443,-4.535851,-15.209790,-18.946376
sz.002206,2020-10-31,2020-09-30,0.031195,0.086541,-0.389385,-0.380952,-0.389533
sz.002207,2020-10-31,2020-09-30,10.911115,0.028940,1.939236,1.928571,1.939236
sz.002208,2020-10-27,2020-09-30,1.582558,0.187924,0.446932,0.540852,0.568312
sz.002209,2020-10-30,2020-09-30,0.025585,0.051846,1.792699,1.799331,1.799282
sz.002210,2020-10-29,2020-09-30,-8.707951,-0.815029,-0.561561,-0.561841,-0.561561
sz.002211,2020-10-23,2020-09-30,-0.067839,-0.001476,169.098453,157.600000,169.098453
sz.002212,2020-10-30,2020-09-30,0.051021,0.010483,-1.784109,-1.700000,-1.693384
sz.002213,2020-10-28,2020-09-30,0.022848,0.201465,2.205332,1.623116,1.625765
sz.002214,2020-10-30,2020-09-30,0.237708,0.070073,2.702219,2.700000,2.700310
sz.002215,2020-10-28,2020-09-30,0.097175,0.055877,0.069988,0.103543,0.087886
sz.002216,2020-10-27,2020-09-30,0.288444,0.397575,3.895312,3.733333,3.893915
sz.002217,2020-10-28,2020-09-30,0.027781,0.054301,-0.796130,-0.802857,-0.807235
sz.002218,2020-10-26,2020-09-30,0.040588,0.037767,0.928907,0.929174,0.928907
sz.002219,2020-10-29,2020-09-30,-0.942808,-0.422935,0.718530,0.710671,0.710740
sz.002221,2020-10-28,2020-09-30,0.083217,0.112760,0.017813,0.022393,0.018779
sz.002222,2020-10-24,2020-09-30,0.109228,0.107772,0.115943,0.106383,0.106291
sz.002223,2020-10-22,2020-09-30,0.185261,0.346743,1.094901,1.126761,1.118371
sz.002224,2020-10-30,2020-09-30,0.062527,0.039519,0.240833,0.200000,0.244247
sz.002225,2020-10-22,2020-09-30,0.045568,0.057244,0.172886,0.090909,0.204557
sz.002226,2020-10-24,2020-09-30,0.056055,0.017580,0.038572,0.090314,0.090230
sz.002227,2020-10-29,2020-09-30,-0.007935,0.078790,-2.027948,-1.717791,-1.717871
sz.002228,2020-10-30,2020-09-30,0.145627,0.083295,0.136160,0.125000,0.119936
sz.002229,2020-10-26,2020-09-30,0.010653,0.005194,3.345190,8.407407,8.378730
sz.002230,2020-10-27,2020-09-30,0.073100,0.171241,0.300117,0.388889,0.483624
sz.002231,2020-10-27,2020-09-30,0.068310,0.076803,-28.952627,-30.181818,-28.952627
sz.002232,2020-10-24,2020-09-30,0.138003,0.124723,1.019266,1.108082,1.109428
sz.002233,2020-10-23,2020-09-30,0.112166,0.137867,0.307914,0.321069,0.308169
sz.002234,2020-10-22,2020-09-30,0.107235,0.075952,-0.938063,-0.937349,-0.937144
sz.002235,2020-10-28,2020-09-30,-0.154655,-0.138182,-2.032152,-2.076171,-2.027687
sz.002236,2020-10-13,2020-09-30,0.311133,0.166004,0.539860,0.515625,0.504845
sz.002237,2020-10-23,2020-09-30,0.597221,0.298525,-0.104895,-0.172414,-0.143857
sz.002238,2020-10-27,2020-09-30,-0.177011,0.016601,-0.214044,-0.200600,-0.200477
sz.002239,2020-10-27,2020-09-30,-0.001040,-0.009511,-2.912076,-2.897436,-2.901270
sz.002240,2020-10-23,2020-09-30,0.488894,0.268984,-0.417331,-0.510388,-0.346331
sz.002241,2020-10-23,2020-09-30,0.123339,0.488387,1.047809,1.032258,1.047061
sz.002242,2020-10-27,2020-09-30,0.128971,0.223918,0.047239,0.037037,0.042342
sz.002243,2020-10-28,2020-09-30,2.401920,3.775771,-0.184454,-0.174481,-0.163432
sz.002244,2020-10-29,2020-09-30,0.070231,0.453383,-0.130527,0.035714,0.031608
sz.002245,2020-10-26,2020-09-30,0.118180,-0.039294,0.275601,0.833163,0.832761
sz.002246,2020-10-27,2020-09-30,0.026057,0.012313,-0.426958,-0.357360,-0.357331
sz.002247,2020-10-30,2020-09-30,-0.699039,-0.653966,17.264665,20.000000,23.678757
sz.002248,2020-10-29,2020-09-30,-0.502793,-0.309448,-35.824427,-9.000000,-9.166533
sz.002249,2020-10-27,2020-09-30,0.194175,-0.038704,-0.217230,-0.272727,-0.251745
sz.002250,2020-10-31,2020-09-30,0.023170,0.081654,-0.273190,-0.250000,-0.243683
sz.002251,2020-10-29,2020-09-30,-0.027876,0.060494,-0.265410,-0.271545,-0.271802
sz.002252,2020-10-29,2020-09-30,1.251397,1.210781,0.806244,0.418033,0.808047
sz.002253,2020-10-23,2020-09-30,0.033812,0.069768,0.377235,0.355335,0.354826
sz.002254,2020-10-26,2020-09-30,0.263557,0.291770,0.258711,0.115385,0.121245
sz.002255,2020-10-30,2020-09-30,-0.279597,-0.364289,10.260636,8.480240,8.484384
sz.002256,2020-10-29,2020-09-30,-0.191248,-0.115401,-1.556653,-1.000000,-1.584175
sz.002258,2020-10-24,2020-09-30,0.150963,0.060382,0.625719,0.777852,0.778000
sz.002259,2020-10-30,2020-09-30,-1.047116,-0.614781,1.664207,1.084249,1.083956
sz.002260,2020-10-24,2020-09-30,3.323616,1.876941,1.875596,0.666667,1.875678
sz.002261,2020-10-23,2020-09-30,-0.009262,0.031948,0.037392,0.035088,0.040020
sz.002262,2020-10-26,2020-09-30,0.195766,0.022511,0.112235,0.076923,0.097312
sz.002263,2020-10-23,2020-09-30,0.038150,0.066648,1.283635,1.000000,1.283635
sz.002264,2020-10-27,2020-09-30,-0.305703,-0.002435,1.697726,1.745763,1.742626
sz.002265,2020-10-24,2020-09-30,0.022285,0.036498,-0.459859,-0.440510,-0.440679
sz.002266,2020-10-29,2020-09-30,1.149385,1.269890,0.184971,0.902629,1.284142
sz.002267,2020-10-28,2020-09-30,0.039644,0.037677,-0.149507,-0.173321,-0.173313
sz.002268,2020-10-28,2020-09-30,0.025550,0.026674,-0.540250,-0.325829,-0.475183
sz.002269,2020-10-30,2020-09-30,-0.494133,-0.204259,-1.967774,-2.111111,-1.967774
sz.002270,2020-10-27,2020-09-30,0.107027,0.056367,1.475577,1.588057,1.588199
sz.002271,2020-10-27,2020-09-30,0.432305,0.208091,0.425273,0.460000,0.433455
sz.002272,2020-10-27,2020-09-30,0.065847,0.368782,0.286104,0.136407,0.145248
sz.002273,2020-10-22,2020-09-30,0.308902,0.116393,-0.119015,-0.187500,-0.130795
sz.002274,2020-10-22,2020-09-30,-0.046473,-0.022938,-0.916808,-0.899469,-0.899346
sz.002275,2020-10-30,2020-09-30,0.084833,0.127633,-0.077410,-0.070175,-0.077410
sz.002276,2020-10-31,2020-09-30,0.063172,0.075153,-0.038061,0.017032,0.017239
sz.002277,2020-10-31,2020-09-30,0.014668,0.033204,-0.870723,-0.485071,-0.485157
sz.002278,2020-10-31,2020-09-30,0.007767,0.059543,-0.407253,-0.444444,-0.440420
sz.002279,2020-10-31,2020-09-30,-0.225820,-0.155362,-34.498288,-20.440860,-20.409067
sz.002280,2020-10-26,2020-09-30,-0.669389,-0.254230,-4.673632,-5.752577,-5.753070
sz.002281,2020-10-23,2020-09-30,0.110286,0.253731,0.539069,0.475000,0.463871
sz.002282,2020-10-27,2020-09-30,0.217262,0.233645,0.465225,0.400000,0.470348
sz.002283,2020-10-26,2020-09-30,0.083931,0.127059,0.341486,0.304348,0.343385
sz.002284,2020-10-30,2020-09-30,-0.035814,-0.012948,0.513227,0.514851,0.521901
sz.002285,2020-10-31,2020-09-30,-0.035123,-0.158465,-2.041885,-2.000000,-2.044767
sz.002286,2020-10-29,2020-09-30,0.020988,-0.033600,0.338400,0.363636,0.338400
sz.002287,2020-10-23,2020-09-30,0.203445,0.553025,0.177269,0.179024,0.178910
sz.002288,2020-10-30,2020-09-30,-0.020859,0.148747,-1.976258,-1.941818,-1.940810
sz.002289,2020-10-28,2020-09-30,0.158489,-0.212190,0.569348,0.569155,0.569348
sz.002290,2020-10-23,2020-09-30,-0.507447,-0.416186,1.143456,1.143836,1.143456
sz.002291,2020-10-31,2020-09-30,0.088060,0.046831,-2.045420,-1.804086,-2.078812
sz.002292,2020-10-31,2020-09-30,-0.040688,-0.022395,-1.367997,-1.391753,-1.391204
sz.002293,2020-10-23,2020-09-30,0.048971,0.062004,0.001241,0.008535,0.011180
sz.002294,2020-10-23,2020-09-30,-0.115469,-0.090175,-0.621504,-0.623188,-0.626910
sz.002295,2020-10-29,2020-09-30,0.020293,0.493985,-0.319316,-0.350000,-0.319316
sz.002296,2020-10-31,2020-09-30,0.059505,0.113108,0.180547,0.151201,0.156218
sz.002297,2020-10-23,2020-09-30,-0.098038,-0.103193,1.493511,1.493197,1.491360
sz.002298,2020-10-15,2020-09-30,0.017307,0.138512,0.737972,0.600483,0.600215
sz.002299,2020-10-20,2020-09-30,0.146951,0.048367,-0.338811,-0.332295,-0.332293
sz.002300,2020-10-28,2020-09-30,0.096431,0.006694,0.230757,0.117071,0.116677
sz.002301,2020-10-29,2020-09-30,-0.000018,0.035602,0.304726,0.137931,0.306614
sz.002302,2020-10-23,2020-09-30,0.083038,0.055846,0.159491,0.062732,0.062791
sz.002303,2020-10-27,2020-09-30,-0.041051,0.034244,-0.491940,-0.491388,-0.491661
sz.002304,2020-10-22,2020-09-30,0.052682,0.034696,0.005076,0.008541,0.005509
sz.002305,2020-10-23,2020-09-30,-0.181267,0.214736,-3.268580,-13.815029,-13.838278
sz.002306,2020-10-27,2020-09-30,-0.191006,1.438512,-0.366510,-0.366197,-0.365097
sz.002307,2020-10-28,2020-09-30,0.552230,0.422429,0.814161,-0.144578,0.003268
sz.002308,2020-10-30,2020-09-30,-0.292265,-0.310324,1.667064,1.900000,1.953086
sz.002309,2020-10-27,2020-09-30,-0.037280,-0.225968,-5.796038,-19.500000,-16.832076
sz.002310,2020-10-31,2020-09-30,0.067951,0.104869,1.054429,1.030303,1.020518
sz.002311,2020-10-27,2020-09-30,0.326805,0.542339,0.560470,0.466667,0.467961
sz.002312,2020-10-26,2020-09-30,0.208914,1.277705,7.756101,7.954479,7.759792
sz.002313,2020-10-28,2020-09-30,0.496507,-0.076123,-2.085582,-2.000000,-2.062310
sz.002314,2020-10-31,2020-09-30,-0.003220,0.479561,-1.577709,-2.910345,-2.912832
sz.002315,2020-10-30,2020-09-30,0.072764,0.184593,-0.126200,-0.134615,-0.135311
sz.002316,2020-10-31,2020-09-30,-0.252736,-0.087848,-1.158172,-2.020277,-2.019686
sz.002317,2020-10-28,2020-09-30,0.027605,0.045767,-0.194675,-0.155556,-0.182053
sz.002318,2020-10-27,2020-09-30,0.123733,0.186650,0.404385,0.413043,0.415724
sz.002319,2020-10-29,2020-09-30,-0.677302,-0.337344,1.018436,1.014085,1.018436
sz.002320,2020-10-23,2020-09-30,0.074708,0.066624,0.257037,0.257872,0.257037
sz.002321,2020-10-27,2020-09-30,-0.225849,-0.033804,-7.484358,-7.333574,-7.331552
sz.002322,2020-10-24,2020-09-30,0.082351,0.046122,0.336402,0.341463,0.334426
sz.002323,2020-10-31,2020-09-30,-0.754021,-0.095089,1.446796,1.447917,1.447338
sz.002324,2020-10-30,2020-09-30,0.132631,0.131506,2.329561,2.307692,2.263048
sz.002325,2020-10-29,2020-09-30,-0.066940,0.018767,-1.236805,-1.500000,-1.499762
sz.002326,2020-10-24,2020-09-30,0.066483,0.047721,-0.298781,-0.280556,-0.284516
sz.002327,2020-10-23,2020-09-30,0.064863,-0.000036,0.117796,0.137931,0.117796
sz.002328,2020-10-24,2020-09-30,0.006383,0.142020,0.034227,0.100000,0.095608
sz.002329,2020-10-27,2020-09-30,0.024728,0.160265,0.087764,0.645833,0.643927
sz.002330,2020-10-28,2020-09-30,0.011625,0.002231,2.857255,2.977612,2.970236
sz.002331,2020-10-31,2020-09-30,0.052598,0.021930,-0.367750,-0.442170,-0.442209
sz.002332,2020-10-29,2020-09-30,0.136087,0.083504,0.161106,0.218750,0.232566
sz.002333,2020-10-29,2020-09-30,-0.002585,-0.015828,-1.522727,-1.370224,-1.369728
sz.002334,2020-10-23,2020-09-30,-0.095305,-0.125881,1.535040,3.399232,3.391480
sz.002335,2020-10-24,2020-09-30,-0.012351,0.031275,0.815402,0.931034,0.928628
sz.002336,2020-10-29,2020-09-30,-0.130372,-0.045332,-1.682878,-1.701939,-1.702374
sz.002337,2020-10-29,2020-09-30,-0.043621,0.023511,-9.445046,-9.000000,-9.010738
sz.002338,2020-10-27,2020-09-30,0.045270,0.051906,0.155705,0.083333,0.116410
sz.002339,2020-10-29,2020-09-30,0.024637,0.020998,1.893131,0.700000,0.703506
sz.002340,2020-10-31,2020-09-30,0.262371,0.126698,-0.467981,-0.533333,-0.460655
sz.002341,2020-10-24,2020-09-30,-0.053704,-0.045070,-2.060253,-2.190883,-2.190634
sz.002342,2020-10-27,2020-09-30,0.006374,0.010866,0.048968,0.050279,0.048968
sz.002343,2020-10-29,2020-09-30,0.036285,0.209567,-1.273600,-1.210526,-1.203384
sz.002344,2020-10-29,2020-09-30,-0.000595,-0.013259,-0.294402,-0.315789,-0.307766
sz.002345,2020-10-30,2020-09-30,-0.036054,0.033347,-0.580964,-0.590909,-0.593406
sz.002346,2020-10-24,2020-09-30,-0.069110,-0.128657,-0.923528,-0.941176,-0.923528
sz.002347,2020-10-30,2020-09-30,-0.022336,-0.021235,-0.211541,-0.405000,-0.408836
sz.002348,2020-10-28,2020-09-30,-0.300061,-0.249484,-2.033575,-2.688259,-2.691294
sz.002349,2020-10-30,2020-09-30,0.034185,-0.069810,1.277538,1.477629,1.477437
sz.002350,2020-10-30,2020-09-30,0.047879,-0.020445,-0.492200,-0.429834,-0.467930
sz.002351,2020-10-30,2020-09-30,0.072706,0.153379,1.492045,1.299117,1.300319
sz.002352,2020-10-27,2020-09-30,0.324624,0.254719,0.270734,0.285714,0.298379
sz.002353,2020-10-29,2020-09-30,0.133070,0.246580,0.228460,0.231579,0.231796
sz.002354,2020-10-30,2020-09-30,-0.659741,-0.148193,0.461467,0.514345,0.514281
sz.002355,2020-10-31,2020-09-30,-0.052836,-0.059171,-6.683582,-12.628571,-12.527896
sz.002356,2020-10-29,2020-09-30,-6.244864,-0.594438,0.516284,0.634693,0.634650
sz.002357,2020-10-28,2020-09-30,0.060711,-0.015269,-0.333020,-0.346399,-0.346447
sz.002358,2020-10-30,2020-09-30,-0.091497,-0.078304,-0.794558,-0.792648,-0.792755
sz.002359,2020-10-31,2020-09-30,-0.555252,-0.109530,0.088931,0.088933,0.088931
sz.002360,2020-10-27,2020-09-30,0.137813,0.178753,-0.261598,-0.242424,-0.256897
sz.002361,2020-10-27,2020-09-30,-0.018663,-0.022128,-0.405865,-0.380385,-0.391840
sz.002362,2020-10-27,2020-09-30,0.026782,0.132530,4.308789,1.550827,1.550402
sz.002363,2020-10-23,2020-09-30,-0.057139,-0.048611,-0.202546,-0.235294,-0.190509
sz.002364,2020-10-29,2020-09-30,0.030621,0.360501,0.579586,0.545455,0.541175
sz.002365,2020-10-23,2020-09-30,0.061134,0.096881,0.514865,0.666667,0.641901
sz.002366,2020-10-31,2020-09-30,-0.282959,-0.024619,-0.907847,-0.800000,-0.844100
sz.002367,2020-10-28,2020-09-30,-0.012111,0.115351,0.815133,0.857539,0.828579
sz.002368,2020-10-29,2020-09-30,0.146368,0.163458,0.135442,-0.279851,0.024987
sz.002369,2020-10-28,2020-09-30,-0.001853,-0.033970,-1.395458,-1.333333,-1.262770
sz.002370,2020-10-28,2020-09-30,-0.804757,-0.593186,-16.465442,-21.000000,-16.478832
sz.002371,2020-10-27,2020-09-30,0.682205,0.449931,0.474901,0.389353,0.488606
sz.002372,2020-10-29,2020-09-30,0.065948,0.075193,0.061560,0.022727,0.060409
sz.002373,2020-10-28,2020-09-30,0.354885,0.267172,0.242040,0.225000,0.246038
sz.002374,2020-10-30,2020-09-30,0.178651,0.056153,-1.923257,-2.115789,-2.115704
sz.002375,2020-10-31,2020-09-30,0.037454,0.002023,-0.173697,-0.173913,-0.175456
sz.002376,2020-10-29,2020-09-30,0.080358,0.161304,-0.359933,-0.454545,-0.443954
sz.002377,2020-10-30,2020-09-30,0.003736,-0.085615,-0.623432,-0.608645,-0.608749
sz.002378,2020-10-29,2020-09-30,-0.115406,0.027595,0.981268,0.973279,0.973534
sz.002379,2020-10-27,2020-09-30,-0.059351,-0.087667,-1.309916,-1.309835,-1.309916
sz.002380,2020-10-23,2020-09-30,0.040451,0.135241,0.140770,0.111111,0.127678
sz.002381,2020-10-24,2020-09-30,0.096787,0.127333,0.236430,0.244444,0.237996
sz.002382,2020-10-29,2020-09-30,0.199324,0.368179,3.779855,4.025641,4.031600
sz.002383,2020-10-27,2020-09-30,-0.313449,-0.053675,-2.925420,-2.928571,-3.504358
sz.002384,2020-10-28,2020-09-30,0.367923,0.071055,0.087805,0.076923,0.075976
sz.002385,2020-10-24,2020-09-30,0.044952,0.232363,4.962975,4.285714,3.908846
sz.002386,2020-10-27,2020-09-30,0.001496,0.046024,-0.875583,-0.805556,-0.805075
sz.002387,2020-10-27,2020-09-30,0.006572,0.030317,1.164486,0.555556,0.556280
sz.002388,2020-10-28,2020-09-30,0.002061,0.365448,-0.185564,0.024709,0.024239
sz.002389,2020-10-27,2020-09-30,0.033529,0.014367,0.025052,0.000000,0.023263
sz.002390,2020-10-28,2020-09-30,-0.002701,-0.035309,-0.261960,-0.333333,-0.384429
sz.002391,2020-10-23,2020-09-30,0.307341,0.086837,-0.243883,-0.347736,-0.246046
sz.002392,2020-10-30,2020-09-30,0.095149,0.153251,0.204779,0.207692,0.205004
sz.002393,2020-10-27,2020-09-30,-0.045575,-0.075057,-0.412538,-0.418919,-0.412538
sz.002394,2020-10-24,2020-09-30,0.104698,0.127487,0.464111,0.426306,0.466171
sz.002395,2020-10-27,2020-09-30,0.037291,0.254773,0.052711,0.052049,0.052711
sz.002396,2020-10-23,2020-09-30,-0.002424,0.250156,-0.275134,-0.312606,-0.312635
sz.002397,2020-10-27,2020-09-30,-0.068805,-0.018789,-0.720412,-0.736299,-0.742372
sz.002398,2020-10-29,2020-09-30,0.118275,0.195705,-0.106976,-0.088889,-0.088707
sz.002399,2020-10-30,2020-09-30,0.646127,0.250233,0.075914,0.015793,0.055587
sz.002400,2020-10-29,2020-09-30,-0.000200,-0.064066,-1.176612,-1.500000,-1.475206
sz.002401,2020-10-28,2020-09-30,0.188011,0.299244,1.037251,1.173967,1.178066
sz.002402,2020-10-22,2020-09-30,0.445988,0.315271,0.132686,0.080549,0.151186
sz.002403,2020-10-30,2020-09-30,0.077924,0.130769,0.377244,0.375000,0.380493
sz.002404,2020-10-30,2020-09-30,0.037339,-0.027029,0.227532,0.238095,0.262646
sz.002405,2020-10-30,2020-09-30,0.055446,0.030254,-17.414751,-8.960317,-9.044024
sz.002406,2020-10-28,2020-09-30,0.114146,0.092705,0.300122,0.294118,0.300624
sz.002407,2020-10-26,2020-09-30,-0.159893,0.158494,-0.752495,-0.866667,-0.867158
sz.002408,2020-10-26,2020-09-30,0.148849,0.351270,0.544163,0.466667,0.502849
sz.002409,2020-10-30,2020-09-30,0.064981,0.174026,0.770948,0.851557,0.851702
sz.002410,2020-10-29,2020-09-30,0.853146,0.268663,0.507494,0.427454,0.446522
sz.002411,2020-10-30,2020-09-30,-0.036319,-0.026788,-0.896599,-0.970867,-0.970756
sz.002412,2020-10-27,2020-09-30,0.071838,-0.030018,-0.179593,-0.179737,-0.179593
sz.002413,2020-10-28,2020-09-30,0.116084,0.293590,0.089246,0.125000,0.148595
sz.002414,2020-10-28,2020-09-30,0.156348,0.438954,2.393553,2.392809,2.393553
sz.002415,2020-10-24,2020-09-30,0.182035,0.160025,0.059686,0.056977,0.051277
sz.002416,2020-10-27,2020-09-30,0.057759,0.041620,0.848719,0.568532,0.568545
sz.002417,2020-10-28,2020-09-30,0.117768,-0.049869,1.378977,,40.568428
sz.002418,2020-10-30,2020-09-30,-0.411727,-0.424671,0.805628,0.804348,0.805803
sz.002419,2020-10-30,2020-09-30,-0.024740,0.023453,-0.801159,-0.804676,-0.804622
sz.002420,2020-10-24,2020-09-30,0.436897,-0.112902,2.834425,2.544586,2.541195
sz.002421,2020-10-24,2020-09-30,-0.086830,0.077470,0.638147,0.633136,0.635691
sz.002422,2020-10-31,2020-09-30,-0.023295,0.071678,-0.458959,-0.453125,-0.451514
sz.002423,2020-10-30,2020-09-30,0.046619,0.229345,0.222587,0.351685,0.351709
sz.002424,2020-10-28,2020-09-30,-0.036471,0.035676,-0.456815,-0.428571,-0.466658
sz.002425,2020-10-26,2020-09-30,0.031469,0.010278,-0.259973,-0.280000,-0.260863
sz.002426,2020-10-30,2020-09-30,-0.367081,-0.302377,2.697282,2.659774,2.659143
sz.002427,2020-10-29,2020-09-30,-0.045387,-0.012929,-2.514201,-2.125130,-2.437374
sz.002428,2020-10-27,2020-09-30,-0.025327,0.046192,2.154731,1.875000,1.842014
sz.002429,2020-10-20,2020-09-30,0.158468,0.287582,0.581140,0.652759,0.660239
sz.002430,2020-10-30,2020-09-30,0.099263,0.112514,0.209063,0.218182,0.214759
sz.002431,2020-10-27,2020-09-30,-0.141710,-0.033906,1.149710,1.250000,1.262625
sz.002432,2020-10-29,2020-09-30,0.349688,0.453690,5.780305,5.561175,5.560336
sz.002433,2020-10-28,2020-09-30,0.008381,0.025272,-0.449296,-0.500000,-0.483195
sz.002434,2020-10-20,2020-09-30,0.069750,0.169219,0.480805,0.444444,0.462965
sz.002435,2020-10-30,2020-09-30,-0.050745,-0.077846,0.031353,0.071046,0.071205
sz.002436,2020-10-29,2020-09-30,0.173783,0.205838,0.889140,0.937500,0.981093
sz.002437,2020-10-28,2020-09-30,-0.549502,-0.471848,1.120189,1.118980,1.119435
sz.002438,2020-10-23,2020-09-30,0.092496,0.075556,0.234379,0.222222,0.234379
sz.002439,2020-10-28,2020-09-30,0.396408,0.159500,-0.250317,-0.305556,-0.290563
sz.002440,2020-10-31,2020-09-30,0.053231,0.035801,-0.490666,-0.489362,-0.483265
sz.002441,2020-10-30,2020-09-30,0.040058,0.167206,0.324642,0.200000,0.217810
sz.002442,2020-10-28,2020-09-30,0.013151,-0.125512,-0.119998,-0.120240,-0.119998
sz.002443,2020-10-23,2020-09-30,0.184237,0.097759,1.743533,1.903226,1.919494
sz.002444,2020-10-22,2020-09-30,0.171699,0.245316,0.502736,0.513462,0.504438
sz.002445,2020-10-31,2020-09-30,-1.193139,-0.459359,-0.865689,-0.850000,-0.869735
sz.002446,2020-10-29,2020-09-30,-0.185559,-0.274414,0.295716,0.333333,0.366664
sz.002447,2020-10-24,2020-09-30,-0.769646,-0.578652,0.833180,1.055556,1.049126
sz.002448,2020-10-27,2020-09-30,0.019567,0.156807,0.025700,0.014706,0.009863
sz.002449,2020-10-23,2020-09-30,-0.007970,-0.079495,-0.761858,-0.753060,-0.753078
sz.002450,2020-10-26,2020-09-30,-0.384282,-0.188822,0.075968,0.074074,0.079020
sz.002451,2020-10-30,2020-09-30,-0.027197,-0.038422,-1.272842,-1.272000,-1.272888
sz.002452,2020-10-28,2020-09-30,0.172553,0.311787,0.841510,0.833333,0.840973
sz.002453,2020-10-28,2020-09-30,-0.346928,-0.393037,-0.171033,-0.484058,-0.482136
sz.002454,2020-10-24,2020-09-30,0.032520,0.079026,-0.163128,-0.142857,-0.154380
sz.002455,2020-10-30,2020-09-30,0.057746,0.254190,-0.498616,-0.538462,-0.498616
sz.002456,2020-10-27,2020-09-30,0.155523,-0.057201,3.481664,3.117117,3.092090
sz.002457,2020-10-26,2020-09-30,0.056144,0.074426,-0.625315,-0.662045,-0.662053
sz.002458,2020-10-29,2020-09-30,0.108118,0.231876,-0.896451,-0.900000,-0.901339
sz.002459,2020-10-28,2020-09-30,10.733749,26.035445,0.825155,0.315969,0.852890
sz.002460,2020-10-30,2020-09-30,0.223332,0.565847,0.018479,0.000000,0.004003
sz.002461,2020-10-23,2020-09-30,0.048231,0.093367,0.101058,0.095238,0.111908
sz.002462,2020-10-24,2020-09-30,0.064611,0.135761,-0.149649,-0.168317,-0.171420
